PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True
29243846,abstract,Chemical,Ca2+,,,,False
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True
29243846,abstract,Species,rat,10116,10116,ncbi_taxonomy,True
29243846,abstract,Gene,RCCD1,Rccd1,308760,ncbi_gene,True
29243846,abstract,Gene,RCCD1,Rccd1,308760,ncbi_gene,True
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True
29243846,abstract,Gene,RCCD1,Rccd1,308760,ncbi_gene,True
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True
29243846,abstract,Gene,SK3,Kcnn3,54263,ncbi_gene,True
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True
29243846,abstract,Gene,SK3,Kcnn3,54263,ncbi_gene,True
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True
29243846,abstract,Gene,AQP2,Aqp2,25386,ncbi_gene,True
29243846,abstract,Gene,TRPV4,Trpv4,66026,ncbi_gene,True
29355695,title,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
29355695,title,Chemical,alcohol hangover,,,,False
29355695,title,Species,mice,10090,10090,ncbi_taxonomy,True
29355695,abstract,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
29355695,abstract,Disease,alcohol hangover,610251,610251,omim,True
29355695,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29355695,abstract,Chemical,sucrose,Sucrose,D013395,ncbi_mesh,True
29355695,abstract,Chemical,ethanol,Ethanol,D000431,ncbi_mesh,True
29355695,abstract,Chemical,sucrose,Sucrose,D013395,ncbi_mesh,True
29355695,abstract,Chemical,ethanol,Ethanol,D000431,ncbi_mesh,True
29355695,abstract,Chemical,Ethanol,Ethanol,D000431,ncbi_mesh,True
29355695,abstract,Disease,anxiety,Anxiety,D001007,ncbi_mesh,True
29355695,abstract,Disease,Hangover,610251,610251,omim,True
29355695,abstract,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
29355695,abstract,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
29355695,abstract,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
29355695,abstract,Disease,anxiety,Anxiety,D001007,ncbi_mesh,True
29355695,abstract,Chemical,alcohol hangover,,,,False
29355695,abstract,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
29355695,abstract,Disease,motor disabilities,Movement Disorders,D009069,ncbi_mesh,True
29355695,abstract,Chemical,alcohol hangover,,,,False
29355695,abstract,Chemical,alcohol,Alcohols,D000438,ncbi_mesh,True
29394409,title,Disease,Schizophrenia,Schizophrenia,D012559,ncbi_mesh,True
29394409,title,Chemical,Dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,title,Species,Mouse,10090,10090,ncbi_taxonomy,True
29394409,abstract,Chemical,Amphetamine,Amphetamine,D000661,ncbi_mesh,True
29394409,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,abstract,Disease,schizophrenia,Schizophrenia,D012559,ncbi_mesh,True
29394409,abstract,Gene,N-methyl-D-aspartate receptor,Grin1,14810,ncbi_gene,True
29394409,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True
29394409,abstract,Disease,schizophrenia,Schizophrenia,D012559,ncbi_mesh,True
29394409,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,abstract,Disease,schizophrenia,Schizophrenia,D012559,ncbi_mesh,True
29394409,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True
29394409,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29394409,abstract,Gene,Ppp1r2,Ppp1r2,66849,ncbi_gene,True
29394409,abstract,Gene,NMDAR,Grin1,14810,ncbi_gene,True
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True
29394409,abstract,Gene,parvalbumin,Pvalb,19293,ncbi_gene,True
29394409,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True
29394409,abstract,Chemical,dopaminomimetic,,,,False
29394409,abstract,Chemical,amphetamine,Amphetamine,D000661,ncbi_mesh,True
29394409,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,abstract,Chemical,amphetamine,Amphetamine,D000661,ncbi_mesh,True
29394409,abstract,Gene,Ppp1r2,Ppp1r2,66849,ncbi_gene,True
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True
29394409,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29394409,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,abstract,Chemical,amphetamine,Amphetamine,D000661,ncbi_mesh,True
29394409,abstract,Gene,c-Fos,Fos,14281,ncbi_gene,True
29394409,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True
29394409,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29394409,abstract,Gene,Ppp1r2,Ppp1r2,66849,ncbi_gene,True
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True
29394409,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29394409,abstract,Gene,somatostatin,Sst,20604,ncbi_gene,True
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True
29394409,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29394409,abstract,Gene,Ppp1r2,Ppp1r2,66849,ncbi_gene,True
29394409,abstract,Gene,Grin1,Grin1,14810,ncbi_gene,True
29394409,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29394409,abstract,Gene,PV,Pvalb,19293,ncbi_gene,True
29394409,abstract,Chemical,amphetamine,Amphetamine,D000661,ncbi_mesh,True
29394409,abstract,Chemical,dopamine,Dopamine,D004298,ncbi_mesh,True
29394409,abstract,Disease,schizophrenia,Schizophrenia,D012559,ncbi_mesh,True
29405971,title,Chemical,uric acid,Uric Acid,D014527,ncbi_mesh,True
29405971,title,Disease,preeclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
29481898,title,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
29481898,title,Chemical,caffeine,Caffeine,D002110,ncbi_mesh,True
29481898,title,Species,zebrafish,7955,7955,ncbi_taxonomy,True
29481898,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
29481898,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
29481898,abstract,Chemical,caffeine,Caffeine,D002110,ncbi_mesh,True
29481898,abstract,Species,Zebrafish,7955,7955,ncbi_taxonomy,True
29481898,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
29481898,abstract,Chemical,caffeine,Caffeine,D002110,ncbi_mesh,True
29481898,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
29481898,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
29481898,abstract,Chemical,caffeine,Caffeine,D002110,ncbi_mesh,True
29481898,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
29481898,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
29481898,abstract,Chemical,caffeine-CPP,,,,False
29481898,abstract,Chemical,Nicotine,Nicotine,D009538,ncbi_mesh,True
29481898,abstract,Chemical,phenylbutyrate,Phenylbutyrates,D010654,ncbi_mesh,True
29481898,abstract,Chemical,caffeine-CPP,,,,False
29481898,abstract,Chemical,nicotine,Nicotine,D009538,ncbi_mesh,True
29481898,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
29481898,abstract,Disease,drugs of abuse,Substance-Related Disorders,D019966,ncbi_mesh,True
29483033,title,Species,cows,9913,9913,ncbi_taxonomy,True
29483033,title,Gene,lactoferrin,LTF,280846,ncbi_gene,True
29483033,title,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
29483033,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
29483033,abstract,Disease,bloody diarrhea,Diarrhea,D003967,ncbi_mesh,True
29483033,abstract,Disease,hemorrhagic colitis,Colitis,D003092,ncbi_mesh,True
29483033,abstract,Disease,hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
29483033,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,Species,cows,9913,9913,ncbi_taxonomy,True
29483033,abstract,Species,E. coli O157:H7 infection,,,,False
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,Disease,cytotoxicity,Drug-Related Side Effects and Adverse Reactions,D064420,ncbi_mesh,True
29483033,abstract,Disease,Hyperimmune,,,,False
29483033,abstract,Species,cows,9913,9913,ncbi_taxonomy,True
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,Species,bovine,9913,9913,ncbi_taxonomy,True
29483033,abstract,Gene,lactoferrin,LTF,280846,ncbi_gene,True
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,Disease,cytotoxicity,Drug-Related Side Effects and Adverse Reactions,D064420,ncbi_mesh,True
29483033,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,CellLine,HCT-8,2478,2478,cvcl,True
29483033,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
29483033,abstract,Species,human,9606,9606,ncbi_taxonomy,True
29483033,abstract,Species,rat,10116,10116,ncbi_taxonomy,True
29483033,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
29483033,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,Disease,cytotoxic,Drug-Related Side Effects and Adverse Reactions,D064420,ncbi_mesh,True
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
29483033,abstract,Species,human,9606,9606,ncbi_taxonomy,True
29483033,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
29483033,abstract,Species,E. coli O157:H7Deltastx2,,,,False
29483033,abstract,Species,rat,10116,10116,ncbi_taxonomy,True
29483033,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
29483033,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29483033,abstract,Species,E. coli O157:H7 infection,,,,False
29483033,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29483033,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
29494356,title,Chemical,penicillin,Penicillins,D010406,ncbi_mesh,True
29494356,title,Disease,melanoma,Melanoma,D008545,ncbi_mesh,True
29494356,abstract,Chemical,triazolylpeptidyl penicillin derivative,,,,False
29494356,abstract,Chemical,TAP7f,,,,False
29494356,abstract,CellLine,B16-F0,0604,0604,cvcl,True
29494356,abstract,Species,murine,10090,10090,ncbi_taxonomy,True
29494356,abstract,Disease,melanoma,Melanoma,D008545,ncbi_mesh,True
29494356,abstract,Chemical,TAP7f,,,,False
29494356,abstract,CellLine,B16-F0,0604,0604,cvcl,True
29494356,abstract,Chemical,phosphatidylserine,Phosphatidylserines,D010718,ncbi_mesh,True
29494356,abstract,Gene,caspase-8,Casp8,12370,ncbi_gene,True
29494356,abstract,Gene,caspase-9,Casp9,12371,ncbi_gene,True
29494356,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True
29494356,abstract,Gene,Bcl-2,Bcl2,12043,ncbi_gene,True
29494356,abstract,Gene,poly(ADP-ribose) polymerase,Parp1,11545,ncbi_gene,True
29494356,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True
29494356,abstract,CellLine,C57BL/6J,C0MW,C0MW,cvcl,False
29494356,abstract,Species,mouse,10090,10090,ncbi_taxonomy,True
29494356,abstract,Disease,melanoma,Melanoma,D008545,ncbi_mesh,True
29494356,abstract,Disease,melanoma,Melanoma,D008545,ncbi_mesh,True
29494356,abstract,Gene,proliferating cell nuclear antigen,Pcna,18538,ncbi_gene,True
29494356,abstract,Disease,tumor,Neoplasms,D009369,ncbi_mesh,True
29494356,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True
29494356,abstract,Disease,tumor,Neoplasms,D009369,ncbi_mesh,True
29494356,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29494356,abstract,Gene,TRAIL,Tnfsf10,22035,ncbi_gene,True
29494356,abstract,Gene,Bcl-2,Bcl2,12043,ncbi_gene,True
29494356,abstract,Disease,tumor,Neoplasms,D009369,ncbi_mesh,True
29494356,abstract,Chemical,TAP7f,,,,False
29494356,abstract,Disease,tumor,Neoplasms,D009369,ncbi_mesh,True
29494356,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
29494356,abstract,Disease,cancer,Neoplasms,D009369,ncbi_mesh,True
29567477,title,Gene,aquaporin-3,AQP3,360,ncbi_gene,True
29567477,title,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,Disease,EVT,,,,False
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True
29567477,abstract,Gene,AQP9,AQP9,366,ncbi_gene,True
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,Disease,preeclamptic,Preeclamptic toxemia,C538543,ncbi_mesh,True
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,Species,human,9606,9606,ncbi_taxonomy,True
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,CellLine,EVT,,,,False
29567477,abstract,CellLine,Swan 71,D855,D855,cvcl,True
29567477,abstract,Gene,AQP1,AQP1,358,ncbi_gene,True
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,Gene,AQP9,AQP9,366,ncbi_gene,True
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,Chemical,CuSO4,Copper Sulfate,D019327,ncbi_mesh,True
29567477,abstract,Disease,EVT,,,,False
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,Disease,EVT,,,,False
29567477,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
29567477,abstract,Disease,preeclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
29605667,title,Disease,epilepsy,Epilepsy,D004827,ncbi_mesh,True
29605667,abstract,Disease,epilepsy,Epilepsy,D004827,ncbi_mesh,True
29605667,abstract,Species,patient,9606,9606,ncbi_taxonomy,True
29605667,abstract,Species,patient,9606,9606,ncbi_taxonomy,True
29605667,abstract,Species,patient,9606,9606,ncbi_taxonomy,True
29605667,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
29605667,abstract,Species,patient,9606,9606,ncbi_taxonomy,True
29605667,abstract,Species,patient,9606,9606,ncbi_taxonomy,True
29669277,title,Gene,Tau,MAPT,4137,ncbi_gene,True
29669277,title,Gene,Tau,MAPT,4137,ncbi_gene,True
29669277,title,Species,Mouse,10090,10090,ncbi_taxonomy,True
29669277,title,Disease,Tauopathy,Tauopathies,D024801,ncbi_mesh,True
29669277,abstract,Gene,microtubule-associated protein tau,MAPT,4137,ncbi_gene,True
29669277,abstract,Disease,Tauopathies,Tauopathies,D024801,ncbi_mesh,True
29669277,abstract,Disease,neurodegenerative disorders,Neurodegenerative Diseases,D019636,ncbi_mesh,True
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True
29669277,abstract,Species,human,9606,9606,ncbi_taxonomy,True
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True
29669277,abstract,Disease,tauopathies,Tauopathies,D024801,ncbi_mesh,True
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True
29669277,abstract,Species,mouse,10090,10090,ncbi_taxonomy,True
29669277,abstract,Disease,tauopathy,Tauopathies,D024801,ncbi_mesh,True
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True
29669277,abstract,Gene,tau,MAPT,4137,ncbi_gene,True
29669277,abstract,Disease,cognitive impairments,Cognition Disorders,D003072,ncbi_mesh,True
29669277,abstract,Species,human,9606,9606,ncbi_taxonomy,True
29669277,abstract,Disease,neurodegenerative diseases,Neurodegenerative Diseases,D019636,ncbi_mesh,True
29717980,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
29755331,title,Disease,Psychiatric Disorders,Mental Disorders,D001523,ncbi_mesh,True
29755331,title,Gene,c-Fos,FOS,2353,ncbi_gene,True
29755331,title,Gene,Egr1,EGR1,1958,ncbi_gene,True
29755331,title,Gene,Arc,ARC,23237,ncbi_gene,True
29755331,abstract,Disease,psychiatric disorders,Mental Disorders,D001523,ncbi_mesh,True
29755331,abstract,Disease,memory deficits,Memory Disorders,D008569,ncbi_mesh,True
29755331,abstract,Gene,c-fos,FOS,2353,ncbi_gene,True
29755331,abstract,Gene,Egr1,EGR1,1958,ncbi_gene,True
29755331,abstract,Gene,arc,ARC,23237,ncbi_gene,True
29755331,abstract,Disease,psychiatric conditions,Mental Disorders,D001523,ncbi_mesh,True
29755331,abstract,Disease,mental illnesses,Mental Disorders,D001523,ncbi_mesh,True
29755331,abstract,Disease,psychiatric conditions,Mental Disorders,D001523,ncbi_mesh,True
29758221,title,Chemical,retigabine,ezogabine,C101866,ncbi_mesh,True
29758221,title,Chemical,diclofenac,Diclofenac,D004008,ncbi_mesh,True
29758221,abstract,Disease,hyperactivity,Hyperkinesis,D006948,ncbi_mesh,True
29758221,abstract,Disease,motor deficits,Neurologic Manifestations,D009461,ncbi_mesh,True
29758221,abstract,Disease,Parkinson's disease,Parkinson Disease,D010300,ncbi_mesh,True
29758221,abstract,Chemical,l-DOPA,Levodopa,D007980,ncbi_mesh,True
29758221,abstract,Disease,dyskinesia,Dyskinesia Drug-Induced,D004409,ncbi_mesh,True
29758221,abstract,Chemical,diclofenac,Diclofenac,D004008,ncbi_mesh,True
29758221,abstract,Chemical,meclofenamic acid,Meclofenamic Acid,D008469,ncbi_mesh,True
29758221,abstract,Disease,Parkinson's disease,Parkinson Disease,D010300,ncbi_mesh,True
29774754,title,Chemical,di(2-ethylhexyl) phthalate,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29774754,title,Species,rats,10116,10116,ncbi_taxonomy,True
29774754,title,Disease,anxiogenic behavior,Mental Disorders,D001523,ncbi_mesh,True
29774754,abstract,Disease,endocrine disruptor,Endocrine System Diseases,D004700,ncbi_mesh,True
29774754,abstract,Chemical,di-(2-ethylhexyl) phthalate,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29774754,abstract,Chemical,DEHP,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29774754,abstract,Chemical,polyvinyl chloride,Polyvinyl Chloride,D011143,ncbi_mesh,True
29774754,abstract,Chemical,DEHP,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29774754,abstract,Chemical,DEHP,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29774754,abstract,Disease,anxiety,Anxiety,D001007,ncbi_mesh,True
29774754,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
29774754,abstract,Chemical,DEHP,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29774754,abstract,Chemical,testosterone,Testosterone,D013739,ncbi_mesh,True
29774754,abstract,Chemical,gamma-aminobutyric acid,gamma-Aminobutyric Acid,D005680,ncbi_mesh,True
29774754,abstract,Chemical,GABA,gamma-Aminobutyric Acid,D005680,ncbi_mesh,True
29774754,abstract,Chemical,DEHP,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29774754,abstract,Disease,anxiety,Anxiety,D001007,ncbi_mesh,True
29774754,abstract,Chemical,GABA,gamma-Aminobutyric Acid,D005680,ncbi_mesh,True
29774754,abstract,Chemical,muscimol,Muscimol,D009118,ncbi_mesh,True
29774754,abstract,Chemical,baclofen,Baclofen,D001418,ncbi_mesh,True
29774754,abstract,Chemical,DEHP,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29774754,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
29774754,abstract,Disease,anxiety,Anxiety,D001007,ncbi_mesh,True
29774754,abstract,Chemical,GABA,gamma-Aminobutyric Acid,D005680,ncbi_mesh,True
29774754,abstract,Chemical,GABA,gamma-Aminobutyric Acid,D005680,ncbi_mesh,True
29774754,abstract,Chemical,DEHP,Diethylhexyl Phthalate,D004051,ncbi_mesh,True
29790838,title,Chemical,taurine,Taurine,D013654,ncbi_mesh,True
29790838,title,Chemical,glutamate,Glutamic Acid,D018698,ncbi_mesh,True
29790838,title,Species,human,9606,9606,ncbi_taxonomy,True
29790838,title,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
29790838,abstract,Chemical,KCl,Potassium Chloride,D011189,ncbi_mesh,True
29790838,abstract,Chemical,water,Water,D014867,ncbi_mesh,True
29790838,abstract,Species,human,9606,9606,ncbi_taxonomy,True
29790838,abstract,CellLine,MIO-M1,0433,0433,cvcl,True
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Chemical,taurine,Taurine,D013654,ncbi_mesh,True
29790838,abstract,Chemical,Tau,Taurine,D013654,ncbi_mesh,True
29790838,abstract,Chemical,glutamate,Glutamic Acid,D018698,ncbi_mesh,True
29790838,abstract,Chemical,Glu,Glutamic Acid,D018698,ncbi_mesh,True
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,CellLine,MIO-M1,0433,0433,cvcl,True
29790838,abstract,Chemical,[3H]Tau,,,,False
29790838,abstract,Chemical,[3H]Glu,,,,False
29790838,abstract,Chemical,[3H]Tau,,,,False
29790838,abstract,Chemical,[3H]Glu,,,,False
29790838,abstract,Chemical,Tau,Taurine,D013654,ncbi_mesh,True
29790838,abstract,Chemical,Glu,Glutamic Acid,D018698,ncbi_mesh,True
29790838,abstract,Chemical,"4-(2-butyl-6,7-dichloro-2-cyclopentylindan-1-on-5-yl)-oxybutyric acid",,,,False
29790838,abstract,Chemical,carbenoxolone,Carbenoxolone,D002229,ncbi_mesh,True
29790838,abstract,Chemical,[3H]Tau,,,,False
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Chemical,Tau,Taurine,D013654,ncbi_mesh,True
29790838,abstract,Chemical,Glu,Glutamic Acid,D018698,ncbi_mesh,True
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Gene,phosphatidylinositol-3-kinase,PIK3R1,5295,ncbi_gene,True
29790838,abstract,Chemical,[3H]Glu,,,,False
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Chemical,[3H]Tau,,,,False
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Chemical,Tau,Taurine,D013654,ncbi_mesh,True
29790838,abstract,Chemical,Glu,Glutamic Acid,D018698,ncbi_mesh,True
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Chemical,taurine,Taurine,D013654,ncbi_mesh,True
29790838,abstract,Chemical,glutamate,Glutamic Acid,D018698,ncbi_mesh,True
29790838,abstract,Species,human,9606,9606,ncbi_taxonomy,True
29790838,abstract,Chemical,Ca2+,,,,False
29790838,abstract,Gene,leucine-rich repeat containing 8,LRRC8A,56262,ncbi_gene,True
29790838,abstract,Gene,LRRC8,LRRC8A,56262,ncbi_gene,True
29807709,title,Chemical,Shiga toxin 2B,,,,False
29807709,title,Species,calves,9913,9913,ncbi_taxonomy,True
29807709,title,Species,Escherichia coli O157:H7,83334,83334,ncbi_taxonomy,True
29807709,abstract,Species,Escherichia coli O157:H7,83334,83334,ncbi_taxonomy,True
29807709,abstract,Species,E.coli,562,562,ncbi_taxonomy,True
29807709,abstract,Species,STEC,,,,False
29807709,abstract,Disease,Hemolytic Uremic Syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
29807709,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
29807709,abstract,Species,humans,9606,9606,ncbi_taxonomy,True
29807709,abstract,Species,STEC,,,,False
29807709,abstract,Species,cattle,9913,9913,ncbi_taxonomy,True
29807709,abstract,Species,calves,9913,9913,ncbi_taxonomy,True
29807709,abstract,Chemical,IntC280,,,,False
29807709,abstract,Species,E.coli O157:H7,83334,83334,ncbi_taxonomy,True
29807709,abstract,Species,bovine,9913,9913,ncbi_taxonomy,True
29807709,abstract,Species,Brucella,234,234,ncbi_taxonomy,True
29807709,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29807709,abstract,Species,calves,9913,9913,ncbi_taxonomy,True
29807709,abstract,Chemical,IntC280,,,,False
29807709,abstract,Chemical,IntC280,,,,False
29807709,abstract,Species,calves,9913,9913,ncbi_taxonomy,True
29807709,abstract,Species,E.coli O157:H7,83334,83334,ncbi_taxonomy,True
29807709,abstract,Species,E.coli O157:H7,83334,83334,ncbi_taxonomy,True
29807709,abstract,Species,Calves,9913,9913,ncbi_taxonomy,True
29807709,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True
29807709,abstract,Disease,verocytotoxicity,,,,False
29807709,abstract,Species,E.coli O157:H7,83334,83334,ncbi_taxonomy,True
29807709,abstract,Chemical,IntC280,,,,False
29807709,abstract,Species,E.coli O157:H7,83334,83334,ncbi_taxonomy,True
29807709,abstract,Species,cattle,9913,9913,ncbi_taxonomy,True
30102439,title,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,title,Species,zebrafish,7955,7955,ncbi_taxonomy,True
30102439,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
30102439,abstract,Disease,cytotoxic damage to the retina,Retinal Neoplasms,D019572,ncbi_mesh,True
30102439,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
30102439,abstract,Chemical,cobalt chloride,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Gene,hpl,hp,566096,ncbi_gene,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Disease,vascular damage,Vascular System Injuries,D057772,ncbi_mesh,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30102439,abstract,Gene,hpl,hp,566096,ncbi_gene,True
